Date,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
2012-08-19,3272.1,454.8415,287.8685,2469,0.00000,0.00000,0.00000,0.00000
2012-08-20,3271.479,455.7115,289.8245,2468.99,-0.00019,0.00191,0.00679,0.00000
2012-08-21,3281.034,457.2402,293.3276,2460.41,0.00292,0.00335,0.01209,-0.00348
2012-08-22,3267.078,458.285,293.914,2461.12,-0.00425,0.00229,0.00200,0.00029
2012-08-23,3260.647,461.2658,293.6306,2441.29,-0.00197,0.00650,-0.00096,-0.00806
2012-08-24,3262.333,460.2105,292.3845,2457.4,0.00052,-0.00229,-0.00424,0.00660
2012-08-25,3262.333,460.2105,292.3845,2457.4,0.00000,0.00000,0.00000,0.00000
2012-08-26,3262.333,460.2105,292.3845,2457.4,0.00000,0.00000,0.00000,0.00000
2012-08-27,3264.346,460.501,291.0467,2456.22,0.00062,0.00063,-0.00458,-0.00048
2012-08-28,3258.69,461.4472,290.4788,2454.39,-0.00173,0.00205,-0.00195,-0.00075
2012-08-29,3256.623,460.4631,292.1274,2457.05,-0.00063,-0.00213,0.00568,0.00108
2012-08-30,3228.492,460.7266,291.75,2438.2,-0.00864,0.00057,-0.00129,-0.00767
2012-08-31,3246.765,462.5869,293.7393,2450.6,0.00566,0.00404,0.00682,0.00509
2012-09-01,3246.765,462.5869,293.7393,2450.6,0.00000,0.00000,0.00000,0.00000
2012-09-02,3246.765,462.5869,293.7393,2450.6,0.00000,0.00000,0.00000,0.00000
2012-09-03,3251.067,462.4091,293.7393,2450.6,0.00133,-0.00038,0.00000,0.00000
2012-09-04,3235.671,462.3028,294.8273,2447.8,-0.00474,-0.00023,0.00370,-0.00114
2012-09-05,3232.731,462.6788,292.9901,2445.81,-0.00091,0.00081,-0.00623,-0.00081
2012-09-06,3294.871,461.5554,293.6776,2496.12,0.01922,-0.00243,0.00235,0.02057
2012-09-07,3331.838,465.1979,296.2271,2506.37,0.01122,0.00789,0.00868,0.00411
2012-09-08,3331.838,465.1979,296.2271,2506.37,0.00000,0.00000,0.00000,0.00000
2012-09-09,3331.838,465.1979,296.2271,2506.37,0.00000,0.00000,0.00000,0.00000
2012-09-10,3317.394,464.5041,297.3845,2491.11,-0.00434,-0.00149,0.00391,-0.00609
2012-09-11,3331.184,466.0284,299.0668,2498.95,0.00416,0.00328,0.00566,0.00315
2012-09-12,3344.352,465.619,300.7193,2504.84,0.00395,-0.00088,0.00553,0.00236
2012-09-13,3376.983,466.7381,302.758,2546.03,0.00976,0.00240,0.00678,0.01644
2012-09-14,3423.042,467.2524,305.7912,2556.13,0.01364,0.00110,0.01002,0.00397
2012-09-15,3423.042,467.2524,305.7912,2556.13,0.00000,0.00000,0.00000,0.00000
2012-09-16,3423.042,467.2524,305.7912,2556.13,0.00000,0.00000,0.00000,0.00000
2012-09-17,3409.705,466.7976,299.1268,2548.26,-0.00390,-0.00097,-0.02179,-0.00308
2012-09-18,3396.684,466.5756,296.5613,2545.05,-0.00382,-0.00048,-0.00858,-0.00126
2012-09-19,3407.873,467.5414,295.7827,2548.11,0.00329,0.00207,-0.00263,0.00120
2012-09-20,3390.24,466.9301,294.311,2547.11,-0.00517,-0.00131,-0.00498,-0.00039
2012-09-21,3399.316,467.6097,297.029,2546.92,0.00268,0.00146,0.00924,-0.00007
2012-09-22,3399.316,467.6097,297.029,2546.92,0.00000,0.00000,0.00000,0.00000
2012-09-23,3399.316,467.6097,297.029,2546.92,0.00000,0.00000,0.00000,0.00000
2012-09-24,3383.852,467.6582,294.3611,2541.23,-0.00455,0.00010,-0.00898,-0.00223
2012-09-25,3372.545,468.3686,295.4958,2514.83,-0.00334,0.00152,0.00385,-0.01039
2012-09-26,3330.405,467.7726,292.7937,2500.92,-0.01250,-0.00127,-0.00914,-0.00553
2012-09-27,3357.933,468.0949,295.5556,2525.23,0.00827,0.00069,0.00943,0.00972
2012-09-28,3335.965,468.2265,298.7492,2513.93,-0.00654,0.00028,0.01081,-0.00447
2012-09-29,3335.965,468.2265,298.7492,2513.93,0.00000,0.00000,0.00000,0.00000
2012-09-30,3335.965,468.2265,298.7492,2513.93,0.00000,0.00000,0.00000,0.00000
2012-10-01,3354.791,468.3677,300.32,2520.71,0.00564,0.00030,0.00526,0.00270
2012-10-02,3356.626,468.8519,299.704,2523.08,0.00055,0.00103,-0.00205,0.00094
2012-10-03,3355.397,467.7641,296.266,2532.79,-0.00037,-0.00232,-0.01147,0.00385
2012-10-04,3381.086,468.7942,299.3875,2550.98,0.00766,0.00220,0.01054,0.00718
2012-10-05,3395.816,468.6052,297.3117,2551.03,0.00436,-0.00040,-0.00693,0.00002
2012-10-06,3395.816,468.6052,297.3117,2551.03,0.00000,0.00000,0.00000,0.00000
2012-10-07,3395.816,468.6052,297.3117,2551.03,0.00000,0.00000,0.00000,0.00000
2012-10-08,3374.813,468.2661,295.7542,2542.21,-0.00618,-0.00072,-0.00524,-0.00346
2012-10-09,3342.008,467.7045,297.3562,2517.14,-0.00972,-0.00120,0.00542,-0.00986
2012-10-10,3321.121,467.7898,295.9249,2501.75,-0.00625,0.00018,-0.00481,-0.00611
2012-10-11,3330.733,468.385,299.293,2502.66,0.00289,0.00127,0.01138,0.00036
2012-10-12,3323.62,469.4047,295.5641,2495.28,-0.00214,0.00218,-0.01246,-0.00295
2012-10-13,3323.62,469.4047,295.5641,2495.28,0.00000,0.00000,0.00000,0.00000
2012-10-14,3323.62,469.4047,295.5641,2495.28,0.00000,0.00000,0.00000,0.00000
2012-10-15,3340.823,468.5494,292.4832,2515.44,0.00518,-0.00182,-0.01042,0.00808
2012-10-16,3383.201,468.6615,293.0122,2541.28,0.01268,0.00024,0.00181,0.01027
2012-10-17,3409.614,469.3497,295.2953,2552.05,0.00781,0.00147,0.00779,0.00424
2012-10-18,3409.398,468.3942,297.0267,2545.95,-0.00006,-0.00204,0.00586,-0.00239
2012-10-19,3365.492,467.9775,294.4709,2503.8,-0.01288,-0.00089,-0.00860,-0.01656
2012-10-20,3365.492,467.9775,294.4709,2503.8,0.00000,0.00000,0.00000,0.00000
2012-10-21,3365.492,467.9775,294.4709,2503.8,0.00000,0.00000,0.00000,0.00000
2012-10-22,3361.945,467.4862,291.9704,2504.96,-0.00105,-0.00105,-0.00849,0.00046
2012-10-23,3308.884,466.4163,290.0432,2468.78,-0.01578,-0.00229,-0.00660,-0.01444
2012-10-24,3306.104,466.6281,289.2795,2461.18,-0.00084,0.00045,-0.00263,-0.00308
2012-10-25,3316.349,465.7668,288.7385,2468.6,0.00310,-0.00185,-0.00187,0.00301
2012-10-26,3309.891,466.928,287.6938,2466.8,-0.00195,0.00249,-0.00362,-0.00073
2012-10-27,3309.891,466.928,287.6938,2466.8,0.00000,0.00000,0.00000,0.00000
2012-10-28,3309.891,466.928,287.6938,2466.8,0.00000,0.00000,0.00000,0.00000
2012-10-29,3301.607,466.6162,286.7113,2466.8,-0.00250,-0.00067,-0.00342,0.00000
2012-10-30,3314.954,467.7877,286.1309,2466.8,0.00404,0.00251,-0.00202,0.00000
2012-10-31,3313.422,467.5689,287.179,2467.51,-0.00046,-0.00047,0.00366,0.00029
2012-11-01,3343.218,467.072,287.8688,2494.67,0.00899,-0.00106,0.00240,0.01101
2012-11-02,3324.421,465.5649,282.4008,2471.3,-0.00562,-0.00323,-0.01899,-0.00937
2012-11-03,3324.421,465.5649,282.4008,2471.3,0.00000,0.00000,0.00000,0.00000
2012-11-04,3324.421,465.5649,282.4008,2471.3,0.00000,0.00000,0.00000,0.00000
2012-11-05,3318.436,465.7157,282.1295,2476.94,-0.00180,0.00032,-0.00096,0.00228
2012-11-06,3338.942,465.5358,286.6296,2496.46,0.00618,-0.00039,0.01595,0.00788
2012-11-07,3283.575,466.5668,283.6584,2439.48,-0.01658,0.00221,-0.01037,-0.02282
2012-11-08,3252.356,466.6235,284.7841,2409.72,-0.00951,0.00012,0.00397,-0.01220
2012-11-09,3251.267,466.8861,283.2599,2413.92,-0.00033,0.00056,-0.00535,0.00174
2012-11-10,3251.267,466.8861,283.2599,2413.92,0.00000,0.00000,0.00000,0.00000
2012-11-11,3251.267,466.8861,283.2599,2413.92,0.00000,0.00000,0.00000,0.00000
2012-11-12,3246.997,466.9442,282.548,2414.24,-0.00131,0.00012,-0.00251,0.00013
2012-11-13,3241.118,467.1355,283.6042,2405.38,-0.00181,0.00041,0.00374,-0.00367
2012-11-14,3204.593,465.9752,284.7011,2372.94,-0.01127,-0.00248,0.00387,-0.01349
2012-11-15,3196.4,465.5698,282.968,2369.32,-0.00256,-0.00087,-0.00609,-0.00153
2012-11-16,3195.169,464.606,283.5807,2381.02,-0.00039,-0.00207,0.00217,0.00494
2012-11-17,3195.169,464.606,283.5807,2381.02,0.00000,0.00000,0.00000,0.00000
2012-11-18,3195.169,464.606,283.5807,2381.02,0.00000,0.00000,0.00000,0.00000
2012-11-19,3265.7,465.839,287.1219,2428.47,0.02207,0.00265,0.01249,0.01993
2012-11-20,3266.951,464.4004,287.0845,2430.29,0.00038,-0.00309,-0.00013,0.00075
2012-11-21,3275.097,463.5986,287.9354,2435.97,0.00249,-0.00173,0.00296,0.00234
2012-11-22,3290.873,464.1986,287.9354,2435.97,0.00482,0.00129,0.00000,0.00000
2012-11-23,3327.663,465.4062,289.8873,2468.06,0.01118,0.00260,0.00678,0.01317
2012-11-24,3327.663,465.4062,289.8873,2468.06,0.00000,0.00000,0.00000,0.00000
2012-11-25,3327.663,465.4062,289.8873,2468.06,0.00000,0.00000,0.00000,0.00000
2012-11-26,3322.07,466.2206,288.3445,2463.12,-0.00168,0.00175,-0.00532,-0.00200
2012-11-27,3313.842,466.0083,289.7917,2450.48,-0.00248,-0.00046,0.00502,-0.00513
2012-11-28,3325.84,467.0477,288.1271,2470.47,0.00362,0.00223,-0.00574,0.00816
2012-11-29,3353.744,467.4589,288.841,2481.42,0.00839,0.00088,0.00248,0.00443
2012-11-30,3355.85,467.5198,287.3272,2481.82,0.00063,0.00013,-0.00524,0.00016
2012-12-01,3355.85,467.5198,287.3272,2481.82,0.00000,0.00000,0.00000,0.00000
2012-12-02,3355.85,467.5198,287.3272,2481.82,0.00000,0.00000,0.00000,0.00000
2012-12-03,3352.84,468.316,288.4828,2470.07,-0.00090,0.00170,0.00402,-0.00473
2012-12-04,3352.273,469.3941,285.9091,2465.9,-0.00017,0.00230,-0.00892,-0.00169
2012-12-05,3356.317,468.893,288.1598,2470.59,0.00121,-0.00107,0.00787,0.00190
2012-12-06,3366.054,468.4938,286.6408,2479.4,0.00290,-0.00085,-0.00527,0.00357
2012-12-07,3370.324,467.5425,284.7367,2486.84,0.00127,-0.00203,-0.00664,0.00300
2012-12-08,3370.324,467.5425,284.7367,2486.84,0.00000,0.00000,0.00000,0.00000
2012-12-09,3370.324,467.5425,284.7367,2486.84,0.00000,0.00000,0.00000,0.00000
2012-12-10,3373.567,467.509,284.058,2487.78,0.00096,-0.00007,-0.00238,0.00038
2012-12-11,3393.964,468.0942,282.9405,2504.08,0.00605,0.00125,-0.00393,0.00655
2012-12-12,3400.408,467.7756,283.507,2505.76,0.00190,-0.00068,0.00200,0.00067
2012-12-13,3388.963,467.1553,280.9549,2490.56,-0.00337,-0.00133,-0.00900,-0.00607
2012-12-14,3383.646,467.5814,282.7767,2480.36,-0.00157,0.00091,0.00648,-0.00410
2012-12-15,3383.646,467.5814,282.7767,2480.36,0.00000,0.00000,0.00000,0.00000
2012-12-16,3383.646,467.5814,282.7767,2480.36,0.00000,0.00000,0.00000,0.00000
2012-12-17,3408.621,467.5639,282.6293,2509.84,0.00738,-0.00004,-0.00052,0.01189
2012-12-18,3441.099,467.353,282.3695,2538.72,0.00953,-0.00045,-0.00092,0.01151
2012-12-19,3443.677,467.8145,280.7876,2519.54,0.00075,0.00099,-0.00560,-0.00755
2012-12-20,3451.49,467.7247,279.5014,2533.91,0.00227,-0.00019,-0.00458,0.00570
2012-12-21,3424.176,467.718,280.2159,2510.32,-0.00791,-0.00001,0.00256,-0.00931
2012-12-22,3424.176,467.718,280.2159,2510.32,0.00000,0.00000,0.00000,0.00000
2012-12-23,3424.176,467.718,280.2159,2510.32,0.00000,0.00000,0.00000,0.00000
2012-12-24,3417.56,467.0019,279.0149,2504.51,-0.00193,-0.00153,-0.00429,-0.00231
2012-12-25,3419.358,466.9762,279.0149,2504.51,0.00053,-0.00006,0.00000,0.00000
2012-12-26,3411.935,466.0169,279.957,2492.54,-0.00217,-0.00205,0.00338,-0.00478
2012-12-27,3413.133,466.667,279.9353,2489.97,0.00035,0.00140,-0.00008,-0.00103
2012-12-28,3389.159,466.6462,279.8605,2462.71,-0.00702,-0.00004,-0.00027,-0.01095
2012-12-29,3389.159,466.6462,279.8605,2462.71,0.00000,0.00000,0.00000,0.00000
2012-12-30,3389.159,466.6462,279.8605,2462.71,0.00000,0.00000,0.00000,0.00000
2012-12-31,3418.961,465.98,279.8362,2504.44,0.00879,-0.00143,-0.00009,0.01694
2013-01-01,3419.095,465.98,279.8362,2504.44,0.00004,0.00000,0.00000,0.00000
2013-01-02,3493.078,465.1962,281.083,2568.55,0.02164,-0.00168,0.00446,0.02560
2013-01-03,3485.501,463.2168,279.0562,2563.19,-0.00217,-0.00425,-0.00721,-0.00209
2013-01-04,3500.133,460.6864,277.1491,2575.66,0.00420,-0.00546,-0.00683,0.00487
2013-01-05,3500.133,460.6864,277.1491,2575.66,0.00000,0.00000,0.00000,0.00000
2013-01-06,3500.133,460.6864,277.1491,2575.66,0.00000,0.00000,0.00000,0.00000
2013-01-07,3491.958,461.9963,277.6127,2567.63,-0.00234,0.00284,0.00167,-0.00312
2013-01-08,3480.499,462.7656,277.5164,2560.17,-0.00328,0.00167,-0.00035,-0.00291
2013-01-09,3493.067,462.0888,276.2822,2567.02,0.00361,-0.00146,-0.00445,0.00268
2013-01-10,3522.094,463.1654,278.5851,2586.52,0.00831,0.00233,0.00834,0.00760
2013-01-11,3531.07,463.7226,278.7851,2586.69,0.00255,0.00120,0.00072,0.00007
2013-01-12,3531.07,463.7226,278.7851,2586.69,0.00000,0.00000,0.00000,0.00000
2013-01-13,3531.07,463.7226,278.7851,2586.69,0.00000,0.00000,0.00000,0.00000
2013-01-14,3526.645,463.9189,280.9427,2584.27,-0.00125,0.00042,0.00774,-0.00094
2013-01-15,3533.374,464.7905,281.5568,2587.2,0.00191,0.00188,0.00219,0.00113
2013-01-16,3523.904,464.4123,281.7533,2588.02,-0.00268,-0.00081,0.00070,0.00032
2013-01-17,3542.43,463.3255,283.4203,2602.64,0.00526,-0.00234,0.00592,0.00565
2013-01-18,3547.445,462.2695,284.6881,2611.54,0.00142,-0.00228,0.00447,0.00342
2013-01-19,3547.445,462.2695,284.6881,2611.54,0.00000,0.00000,0.00000,0.00000
2013-01-20,3547.445,462.2695,284.6881,2611.54,0.00000,0.00000,0.00000,0.00000
2013-01-21,3551.209,462.4499,284.6881,2611.54,0.00106,0.00039,0.00000,0.00000
2013-01-22,3561.683,463.7514,285.5217,2623.22,0.00295,0.00281,0.00293,0.00447
2013-01-23,3560.343,463.8044,284.9326,2627.23,-0.00038,0.00011,-0.00206,0.00153
2013-01-24,3568.623,462.7346,283.8524,2627.33,0.00233,-0.00231,-0.00379,0.00004
2013-01-25,3592.471,461.6103,283.023,2641.64,0.00668,-0.00243,-0.00292,0.00545
2013-01-26,3592.471,461.6103,283.023,2641.64,0.00000,0.00000,0.00000,0.00000
2013-01-27,3592.471,461.6103,283.023,2641.64,0.00000,0.00000,0.00000,0.00000
2013-01-28,3586.312,460.8635,282.7895,2636.83,-0.00171,-0.00162,-0.00083,-0.00182
2013-01-29,3605.945,461.2259,283.6896,2650.43,0.00547,0.00079,0.00318,0.00516
2013-01-30,3603.27,461.2463,287.6875,2640.77,-0.00074,0.00004,0.01409,-0.00364
2013-01-31,3593.121,461.7416,286.5446,2634.16,-0.00282,0.00107,-0.00397,-0.00250
2013-02-01,3622.106,461.2736,287.5385,2660.7,0.00807,-0.00101,0.00347,0.01008
2013-02-02,3622.106,461.2736,287.5385,2660.7,0.00000,0.00000,0.00000,0.00000
2013-02-03,3622.106,461.2736,287.5385,2660.7,0.00000,0.00000,0.00000,0.00000
2013-02-04,3578.391,460.0815,286.6229,2630.05,-0.01207,-0.00258,-0.00318,-0.01152
2013-02-05,3592.532,458.6662,287.4807,2657.76,0.00395,-0.00308,0.00299,0.01054
2013-02-06,3600.982,458.9252,286.5991,2659.55,0.00235,0.00056,-0.00307,0.00067
2013-02-07,3585.096,458.1209,284.0982,2655.84,-0.00441,-0.00175,-0.00873,-0.00139
2013-02-08,3606.967,458.6849,284.1589,2670.85,0.00610,0.00123,0.00021,0.00565
2013-02-09,3606.967,458.6849,284.1589,2670.85,0.00000,0.00000,0.00000,0.00000
2013-02-10,3606.967,458.6849,284.1589,2670.85,0.00000,0.00000,0.00000,0.00000
2013-02-11,3594.914,457.6573,282.7584,2669.37,-0.00334,-0.00224,-0.00493,-0.00055
2013-02-12,3615.803,458.6705,282.2509,2673.77,0.00581,0.00221,-0.00179,0.00165
2013-02-13,3617.248,457.6188,282.7221,2676.6,0.00040,-0.00229,0.00167,0.00106
2013-02-14,3611.764,457.6105,280.9492,2678.77,-0.00152,-0.00002,-0.00627,0.00081
2013-02-15,3599.963,456.9285,280.1175,2676.21,-0.00327,-0.00149,-0.00296,-0.00096
2013-02-16,3599.963,456.9285,280.1175,2676.21,0.00000,0.00000,0.00000,0.00000
2013-02-17,3599.963,456.9285,280.1175,2676.21,0.00000,0.00000,0.00000,0.00000
2013-02-18,3604.372,456.7912,280.1175,2676.21,0.00122,-0.00030,0.00000,0.00000
2013-02-19,3633.761,457.1772,280.2102,2696.26,0.00815,0.00085,0.00033,0.00749
2013-02-20,3609.181,456.6933,278.5294,2662.94,-0.00676,-0.00106,-0.00600,-0.01236
2013-02-21,3563.705,456.3878,275.3639,2646.75,-0.01260,-0.00067,-0.01137,-0.00608
2013-02-22,3589.38,455.8847,275.0775,2670.36,0.00720,-0.00110,-0.00104,0.00892
2013-02-23,3589.38,455.8847,275.0775,2670.36,0.00000,0.00000,0.00000,0.00000
2013-02-24,3589.38,455.8847,275.0775,2670.36,0.00000,0.00000,0.00000,0.00000
2013-02-25,3561.812,456.3281,275.9442,2621.46,-0.00768,0.00097,0.00315,-0.01831
2013-02-26,3549.503,457.0635,275.8638,2637.89,-0.00346,0.00161,-0.00029,0.00627
2013-02-27,3584.191,457.7248,274.8713,2672.11,0.00977,0.00145,-0.00360,0.01297
2013-02-28,3599.054,457.3666,274.8341,2669.92,0.00415,-0.00078,-0.00014,-0.00082
2013-03-01,3590.367,455.7716,273.2232,2676.18,-0.00241,-0.00349,-0.00586,0.00234
2013-03-02,3590.367,455.7716,273.2232,2676.18,0.00000,0.00000,0.00000,0.00000
2013-03-03,3590.367,455.7716,273.2232,2676.18,0.00000,0.00000,0.00000,0.00000
2013-03-04,3598.965,456.3535,273.5902,2688.54,0.00239,0.00128,0.00134,0.00462
2013-03-05,3638.322,456.1602,274.7038,2714.35,0.01094,-0.00042,0.00407,0.00960
2013-03-06,3644.279,455.4195,272.6294,2718.07,0.00164,-0.00162,-0.00755,0.00137
2013-03-07,3651.643,454.5402,275.2585,2723.27,0.00202,-0.00193,0.00964,0.00191
2013-03-08,3661.638,451.7056,276.222,2735.67,0.00274,-0.00624,0.00350,0.00455
2013-03-09,3661.638,451.7056,276.222,2735.67,0.00000,0.00000,0.00000,0.00000
2013-03-10,3661.638,451.7056,276.222,2735.67,0.00000,0.00000,0.00000,0.00000
2013-03-11,3677.428,452.1444,276.5468,2744.81,0.00431,0.00097,0.00118,0.00334
2013-03-12,3673.565,452.963,277.2555,2738.35,-0.00105,0.00181,0.00256,-0.00235
2013-03-13,3665.935,452.3178,276.3045,2742.87,-0.00208,-0.00142,-0.00343,0.00165
2013-03-14,3692.569,452.6058,278.2014,2758.3,0.00727,0.00064,0.00687,0.00563
2013-03-15,3703.638,455.0206,278.4663,2753.82,0.00300,0.00534,0.00095,-0.00162
2013-03-16,3703.638,455.0206,278.4663,2753.82,0.00000,0.00000,0.00000,0.00000
2013-03-17,3703.638,455.0206,278.4663,2753.82,0.00000,0.00000,0.00000,0.00000
2013-03-18,3669.361,454.7684,276.7689,2738.68,-0.00925,-0.00055,-0.00610,-0.00550
2013-03-19,3658.611,454.644,276.4817,2732.09,-0.00293,-0.00027,-0.00104,-0.00241
2013-03-20,3678.768,454.3772,278.0132,2750.42,0.00551,-0.00059,0.00554,0.00671
2013-03-21,3659.427,455.0042,277.744,2727.69,-0.00526,0.00138,-0.00097,-0.00826
2013-03-22,3674.061,456.5501,277.7557,2747.25,0.00400,0.00340,0.00004,0.00717
2013-03-23,3674.061,456.5501,277.7557,2747.25,0.00000,0.00000,0.00000,0.00000
2013-03-24,3674.061,456.5501,277.7557,2747.25,0.00000,0.00000,0.00000,0.00000
2013-03-25,3659.708,455.8113,277.3219,2738.08,-0.00391,-0.00162,-0.00156,-0.00334
2013-03-26,3675.56,455.763,278.7551,2760.32,0.00433,-0.00011,0.00517,0.00812
2013-03-27,3668.959,455.2146,280.4182,2758.85,-0.00180,-0.00120,0.00597,-0.00053
2013-03-28,3683.623,456.2577,276.686,2770.05,0.00400,0.00229,-0.01331,0.00406
2013-03-29,3683.356,456.2051,276.686,2770.05,-0.00007,-0.00012,0.00000,0.00000
2013-03-30,3683.356,456.2051,276.686,2770.05,0.00000,0.00000,0.00000,0.00000
2013-03-31,3683.356,456.2051,276.686,2770.05,0.00000,0.00000,0.00000,0.00000
2013-04-01,3666.871,456.9124,274.4348,2757.83,-0.00448,0.00155,-0.00814,-0.00441
2013-04-02,3685.869,456.7301,272.7535,2772.11,0.00518,-0.00040,-0.00613,0.00518
2013-04-03,3661.139,458.045,269.5497,2743.38,-0.00671,0.00288,-0.01175,-0.01036
2013-04-04,3652.663,456.9191,268.9745,2754.67,-0.00232,-0.00246,-0.00213,0.00412
2013-04-05,3644.794,459.3127,269.865,2742.86,-0.00215,0.00524,0.00331,-0.00429
2013-04-06,3644.794,459.3127,269.865,2742.86,0.00000,0.00000,0.00000,0.00000
2013-04-07,3644.794,459.3127,269.865,2742.86,0.00000,0.00000,0.00000,0.00000
2013-04-08,3664.631,457.4179,270.6906,2761.05,0.00544,-0.00413,0.00306,0.00663
2013-04-09,3681.521,457.3885,272.3091,2770.84,0.00461,-0.00006,0.00598,0.00355
2013-04-10,3731.712,456.4404,271.7601,2804.81,0.01363,-0.00207,-0.00202,0.01226
2013-04-11,3758.878,457.1057,271.7521,2815.02,0.00728,0.00146,-0.00003,0.00364
2013-04-12,3743.301,457.7506,269.4059,2807.1,-0.00414,0.00141,-0.00863,-0.00281
2013-04-13,3743.301,457.7506,269.4059,2807.1,0.00000,0.00000,0.00000,0.00000
2013-04-14,3743.301,457.7506,269.4059,2807.1,0.00000,0.00000,0.00000,0.00000
2013-04-15,3678.543,458.1131,261.5225,2742.63,-0.01730,0.00079,-0.02926,-0.02297
2013-04-16,3698.468,458.6123,263.8755,2781.86,0.00542,0.00109,0.00900,0.01430
2013-04-17,3652.216,457.9953,262.2957,2742.01,-0.01251,-0.00135,-0.00599,-0.01432
2013-04-18,3634.332,458.39,264.8823,2723.72,-0.00490,0.00086,0.00986,-0.00667
2013-04-19,3656.773,457.6033,264.6917,2747.94,0.00617,-0.00172,-0.00072,0.00889
2013-04-20,3656.773,457.6033,264.6917,2747.94,0.00000,0.00000,0.00000,0.00000
2013-04-21,3656.773,457.6033,264.6917,2747.94,0.00000,0.00000,0.00000,0.00000
2013-04-22,3669.455,457.2975,263.5847,2760.8,0.00347,-0.00067,-0.00418,0.00468
2013-04-23,3712.808,457.4381,261.8303,2789.56,0.01181,0.00031,-0.00666,0.01042
2013-04-24,3731.567,457.1584,262.8812,2789.93,0.00505,-0.00061,0.00401,0.00013
2013-04-25,3753.637,457.5206,266.9213,2801.28,0.00591,0.00079,0.01537,0.00407
2013-04-26,3750.709,459.8287,265.5143,2796.24,-0.00078,0.00504,-0.00527,-0.00180
2013-04-27,3750.709,459.8287,265.5143,2796.24,0.00000,0.00000,0.00000,0.00000
2013-04-28,3750.709,459.8287,265.5143,2796.24,0.00000,0.00000,0.00000,0.00000
2013-04-29,3779.133,460.7505,270.4771,2816.39,0.00758,0.00200,0.01869,0.00721
2013-04-30,3799.348,462.5508,268.9637,2823.42,0.00535,0.00391,-0.00560,0.00250
2013-05-01,3774.876,462.9956,264.3266,2797.28,-0.00644,0.00096,-0.01724,-0.00926
2013-05-02,3783.625,461.9157,264.8704,2823.82,0.00232,-0.00233,0.00206,0.00949
2013-05-03,3816.718,460.3774,267.9307,2853.88,0.00875,-0.00333,0.01155,0.01065
2013-05-04,3816.718,460.3774,267.9307,2853.88,0.00000,0.00000,0.00000,0.00000
2013-05-05,3816.718,460.3774,267.9307,2853.88,0.00000,0.00000,0.00000,0.00000
2013-05-06,3815.634,459.8779,267.087,2859.34,-0.00028,-0.00108,-0.00315,0.00191
2013-05-07,3842.245,459.0776,265.7373,2874.46,0.00697,-0.00174,-0.00505,0.00529
2013-05-08,3873.704,460.8286,267.5695,2887.61,0.00819,0.00381,0.00689,0.00457
2013-05-09,3854.841,459.2829,268.4686,2878.3,-0.00487,-0.00335,0.00336,-0.00322
2013-05-10,3855.376,453.757,265.5707,2890.77,0.00014,-0.01203,-0.01079,0.00433
2013-05-11,3855.376,453.757,265.5707,2890.77,0.00000,0.00000,0.00000,0.00000
2013-05-12,3855.376,453.757,265.5707,2890.77,0.00000,0.00000,0.00000,0.00000
2013-05-13,3860.154,453.3695,266.0817,2891.17,0.00124,-0.00085,0.00192,0.00014
2013-05-14,3882.965,452.1896,265.5215,2921.12,0.00591,-0.00260,-0.00211,0.01036
2013-05-15,3896.786,450.3793,264.2728,2936.98,0.00356,-0.00400,-0.00470,0.00543
2013-05-16,3889.734,452.5802,263.4799,2922.4,-0.00181,0.00489,-0.00300,-0.00496
2013-05-17,3903.018,450.0385,265.0817,2952.56,0.00342,-0.00562,0.00608,0.01032
2013-05-18,3903.018,450.0385,265.0817,2952.56,0.00000,0.00000,0.00000,0.00000
2013-05-19,3903.018,450.0385,265.0817,2952.56,0.00000,0.00000,0.00000,0.00000
2013-05-20,3917.655,450.3483,266.6871,2950.53,0.00375,0.00069,0.00606,-0.00069
2013-05-21,3923.667,450.0276,266.4669,2955.69,0.00153,-0.00071,-0.00083,0.00175
2013-05-22,3904.403,448.6096,266.32,2931.58,-0.00491,-0.00315,-0.00055,-0.00816
2013-05-23,3854.433,450.0935,266.8196,2923.43,-0.01280,0.00331,0.00188,-0.00278
2013-05-24,3853.003,450.6767,265.6384,2921.88,-0.00037,0.00130,-0.00443,-0.00053
2013-05-25,3853.003,450.6767,265.6384,2921.88,0.00000,0.00000,0.00000,0.00000
