Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan)
2019-02-26,SZA-2016,13.73,,,13.73,13.73,0,0
2019-02-26,SZA-2015,35.22,,,35.22,35.22,0,0
2019-02-26,SZA-2014,37.96,,,37.96,37.96,0,0
2019-02-26,SZA-2013,34.79,,,34.79,34.79,0,0
2019-02-25,SZA-2018,36.25,,,36.25,36.25,0,0
2019-02-25,SZA-2017,31.93,,,31.93,31.93,0,0
2019-02-25,SZA-2016,13.73,13.73,13.73,13.73,13.73,2,27.46
2019-02-25,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-05,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-05,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-05,SZA-2016,11.01,11.01,11.01,11.01,11.01,2,22.02
2019-03-05,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-05,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-05,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-04,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-04,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-04,SZA-2016,12.23,12.23,12.23,12.23,12.23,2,24.46
2019-03-04,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-04,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-04,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-01,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-01,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-01,SZA-2016,13.59,13.59,12.23,13.59,13.59,4,51.64
2019-03-01,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-01,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-01,SZA-2013,34.79,,,34.79,34.79,0,0
2019-02-28,SZA-2018,36.25,,,36.25,36.25,0,0
2019-02-28,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-11,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-11,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-08,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-08,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-08,SZA-2016,9.81,9.81,9.81,9.81,9.81,2,19.62
2019-03-08,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-08,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-08,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-25,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-25,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-22,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-14,SZA-2016,7.88,7.88,7.88,7.88,7.88,3,23.64
2019-03-14,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-14,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-19,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-19,SZA-2017,25.61,25.61,25.61,25.61,25.61,1,25.61
2019-03-19,SZA-2016,5.74,5.75,5.74,5.75,5.75,2,11.49
2019-03-19,SZA-2015,25.68,25.68,25.68,25.68,25.68,1,25.68
2019-03-07,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-07,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-07,SZA-2016,8.92,10.90,8.92,10.90,10.90,4,39.64
2019-03-07,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-07,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-07,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-06,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-22,SZA-2017,23.05,,,23.05,23.05,0,0
2019-03-22,SZA-2016,5.14,5.14,4.20,4.20,4.20,4,17.74
2019-03-22,SZA-2015,23.11,,,23.11,23.11,0,0
2019-03-22,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-22,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-21,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-21,SZA-2017,23.05,,,23.05,23.05,0,0
2019-03-21,SZA-2016,4.67,5.71,4.67,4.67,4.67,14,68.50
2019-03-21,SZA-2015,23.11,,,23.11,23.11,0,0
2019-03-21,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-21,SZA-2013,25.36,25.36,25.36,25.36,25.36,1,25.36
2019-03-14,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-13,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-13,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-13,SZA-2016,7.16,8.75,7.16,8.75,8.75,662,4741.51
2019-03-13,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-13,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-13,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-12,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-12,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-12,SZA-2016,7.95,7.95,7.95,7.95,7.95,204,1621.80
2019-03-19,SZA-2014,30.74,30.74,30.74,30.74,30.74,1,30.74
2019-03-19,SZA-2013,28.18,28.18,28.18,28.18,28.18,1,28.18
2019-03-18,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-18,SZA-2017,34.77,34.77,28.45,28.45,28.45,4,126.44
2019-03-18,SZA-2016,6.38,7.80,6.38,6.38,6.38,69,448.74
2019-03-18,SZA-2015,28.53,28.53,28.53,28.53,28.53,1,28.53
2019-03-18,SZA-2014,34.16,34.16,34.16,34.16,34.16,1,34.16
2019-03-18,SZA-2013,31.31,31.31,31.31,31.31,31.31,1,31.31
2019-03-15,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-15,SZA-2017,31.61,31.61,31.61,31.61,31.61,1,31.61
2019-03-15,SZA-2016,7.09,7.09,7.09,7.09,7.09,603,4275.27
2019-03-15,SZA-2015,31.70,31.70,31.70,31.70,31.70,1,31.70
2019-03-06,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-06,SZA-2016,9.91,9.91,9.91,9.91,9.91,1,9.91
2019-03-06,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-06,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-06,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-20,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-20,SZA-2017,23.05,23.05,23.05,23.05,23.05,1,23.05
2019-03-20,SZA-2016,5.18,5.19,5.18,5.19,5.19,4,20.75
2019-03-20,SZA-2015,23.11,23.11,23.11,23.11,23.11,1,23.11
2019-03-20,SZA-2014,27.67,27.67,27.67,27.67,27.67,1,27.67
2019-03-20,SZA-2013,28.18,,,28.18,28.18,0,0
2019-03-12,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-12,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-12,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-11,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-11,SZA-2017,35.12,,,35.12,35.12,0,0
2019-03-11,SZA-2016,8.83,8.83,8.83,8.83,8.83,1,8.83
2019-03-11,SZA-2015,35.22,,,35.22,35.22,0,0
2019-03-15,SZA-2014,37.96,,,37.96,37.96,0,0
2019-03-15,SZA-2013,34.79,,,34.79,34.79,0,0
2019-03-14,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-14,SZA-2017,35.12,,,35.12,35.12,0,0
2019-04-02,SZA-2018,36.25,,,36.25,36.25,0,0
2019-04-02,SZA-2017,20.55,,,20.55,20.55,0,0
2019-04-02,SZA-2016,4.08,4.08,4.08,4.08,4.08,1,4.08
2019-04-02,SZA-2015,20.80,,,20.80,20.80,0,0
2019-04-02,SZA-2014,27.67,,,27.67,27.67,0,0
2019-04-02,SZA-2013,25.36,,,25.36,25.36,0,0
2019-04-01,SZA-2018,36.25,,,36.25,36.25,0,0
2019-04-01,SZA-2017,20.55,,,20.55,20.55,0,0
2019-04-01,SZA-2016,3.71,,,3.71,3.71,0,0
2019-04-01,SZA-2015,20.80,,,20.80,20.80,0,0
2019-04-01,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-28,SZA-2016,3.37,3.37,3.37,3.37,3.37,3,10.11
2019-03-28,SZA-2015,20.80,,,20.80,20.80,0,0
2019-03-28,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-28,SZA-2013,25.36,,,25.36,25.36,0,0
2019-04-09,SZA-2014,22.41,22.41,22.41,22.41,22.41,1,22.41
2019-04-09,SZA-2013,20.54,20.54,20.54,20.54,20.54,2,41.08
2019-04-08,SZA-2018,32.63,32.63,32.63,32.63,32.63,1,32.63
2019-04-08,SZA-2017,18.50,18.50,18.50,18.50,18.50,1,18.50
2019-04-08,SZA-2016,3.30,,,3.30,3.30,0,0
2019-04-08,SZA-2015,18.72,18.72,18.72,18.72,18.72,1,18.72
2019-04-01,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-29,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-29,SZA-2017,20.55,,,20.55,20.55,70000,1007300
2019-03-29,SZA-2016,3.71,3.71,3.71,3.71,3.71,1,3.71
2019-03-29,SZA-2015,20.80,,,20.80,20.80,0,0
2019-03-29,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-29,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-28,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-28,SZA-2017,16.81,20.55,16.81,20.55,20.55,2,37.36
2019-03-27,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-27,SZA-2017,18.68,18.68,18.68,18.68,18.68,1,18.68
2019-03-27,SZA-2016,3.74,3.74,3.74,3.74,3.74,4447,16629.74
2019-03-27,SZA-2015,20.80,20.80,20.80,20.80,20.80,1,20.80
2019-03-27,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-27,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-26,SZA-2018,36.25,,,36.25,36.25,0,0
2019-04-08,SZA-2014,24.90,24.90,24.90,24.90,24.90,1,24.90
2019-04-08,SZA-2013,22.82,22.82,22.82,22.82,22.82,1,22.82
2019-04-04,SZA-2018,36.25,,,36.25,36.25,0,0
2019-04-04,SZA-2017,20.55,,,20.55,20.55,0,0
2019-04-04,SZA-2016,3.30,3.30,3.30,3.30,3.30,10157,33518.10
2019-04-04,SZA-2015,20.80,,,20.80,20.80,0,0
2019-04-04,SZA-2014,27.67,,,27.67,27.67,0,0
2019-04-04,SZA-2013,25.36,,,25.36,25.36,0,0
2019-04-03,SZA-2018,36.25,,,36.25,36.25,0,0
2019-04-03,SZA-2017,20.55,,,20.55,20.55,0,0
2019-04-03,SZA-2016,4.49,4.49,3.67,3.67,3.67,4,15.83
2019-04-03,SZA-2015,20.80,,,20.80,20.80,0,0
2019-03-26,SZA-2017,20.75,20.75,20.75,20.75,20.75,300,6225.00
2019-03-26,SZA-2016,4.16,4.16,3.40,3.40,3.40,2,7.56
2019-03-26,SZA-2015,23.11,,,23.11,23.11,0,0
2019-03-26,SZA-2014,27.67,,,27.67,27.67,0,0
2019-03-26,SZA-2013,25.36,,,25.36,25.36,0,0
2019-03-25,SZA-2018,36.25,,,36.25,36.25,0,0
2019-03-25,SZA-2017,23.05,,,23.05,23.05,0,0
2019-03-25,SZA-2016,3.78,3.78,3.78,3.78,3.78,4,15.12
2019-03-25,SZA-2015,23.11,,,23.11,23.11,0,0
2019-04-03,SZA-2014,27.67,,,27.67,27.67,0,0
2019-04-03,SZA-2013,25.36,,,25.36,25.36,0,0
2019-04-12,SZA-2016,3.63,3.63,3.63,3.63,3.63,1,3.63
2019-04-12,SZA-2015,20.39,,,20.39,20.39,0,0
2019-04-12,SZA-2014,19.97,24.41,19.97,24.41,24.41,2,44.38
2019-04-12,SZA-2013,20.34,,,20.34,20.34,0,0
2019-04-11,SZA-2018,26.43,,,26.43,26.43,0,0
2019-04-11,SZA-2017,20.00,20.00,20.00,20.00,20.00,1,20.00
2019-04-11,SZA-2016,3.30,,,3.30,3.30,0,0
2019-04-11,SZA-2015,20.39,20.39,20.39,20.39,20.39,2,40.78
2019-04-11,SZA-2014,22.19,22.19,22.19,22.19,22.19,2,44.38
2019-04-11,SZA-2013,20.34,20.34,20.34,20.34,20.34,1,20.34
2019-04-10,SZA-2018,26.43,26.43,26.43,26.43,26.43,1,26.43
2019-04-10,SZA-2017,18.32,18.32,18.32,18.32,18.32,1,18.32
2019-04-10,SZA-2016,3.30,,,3.30,3.30,0,0
2019-04-10,SZA-2015,18.54,18.54,18.54,18.54,18.54,1,18.54
2019-04-10,SZA-2014,24.65,24.65,20.17,20.17,20.17,2,44.82
2019-04-10,SZA-2013,22.59,22.59,18.49,18.49,18.49,3,59.57
2019-04-09,SZA-2018,29.37,29.37,29.37,29.37,29.37,1,29.37
2019-04-09,SZA-2017,16.65,16.65,16.65,16.65,16.65,1,16.65
2019-04-09,SZA-2016,3.30,,,3.30,3.30,0,0
2019-04-09,SZA-2015,16.85,16.85,16.85,16.85,16.85,1,16.85
2019-04-17,SZA-2018,26.17,26.17,26.17,26.17,26.17,3,78.51
2019-04-17,SZA-2017,23.96,23.96,23.96,23.96,23.96,10001,163723.96
2019-04-17,SZA-2016,4.29,4.29,4.29,4.29,4.29,8000,34320.00
2019-04-17,SZA-2013,24.67,24.67,24.67,24.67,24.67,1,24.67
2019-04-17,SZA-2014,24.41,,,24.41,24.41,0,0
2019-04-17,SZA-2013,20.34,,,20.34,20.34,0,0
2019-04-16,SZA-2018,23.79,,,23.79,23.79,0,0
2019-04-16,SZA-2017,21.78,21.78,21.78,21.78,21.78,2,43.56
2019-04-26,SZA-2015,26.87,,,26.87,26.87,0,0
2019-04-26,SZA-2014,29.54,,,29.54,29.54,0,0
2019-04-26,SZA-2013,21.93,,,21.93,21.93,0,0
2019-04-26,SZA-2017,33.26,33.26,33.26,33.26,33.26,10202,225486.52
2019-05-06,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-06,SZA-2017,24.25,24.25,24.25,24.25,24.25,1001,24274.25
2019-05-06,SZA-2016,4.62,4.62,3.78,3.78,3.78,4,16.80
2019-05-06,SZA-2015,19.58,19.58,19.58,19.58,19.58,1,19.58
2019-05-06,SZA-2014,23.93,,,23.93,23.93,0,0
2019-05-06,SZA-2013,21.93,,,21.93,21.93,0,0
2019-04-30,SZA-2018,37.94,,,37.94,37.94,0,0
2019-04-30,SZA-2017,32.92,32.92,26.94,26.94,26.94,20003,419086.80
2019-04-16,SZA-2016,3.90,3.90,3.90,3.90,3.90,1,3.90
2019-04-16,SZA-2015,22.43,22.43,22.43,22.43,22.43,1,22.43
2019-04-16,SZA-2014,24.41,,,24.41,24.41,0,0
2019-04-16,SZA-2013,20.34,,,20.34,20.34,0,0
2019-04-15,SZA-2018,23.79,,,23.79,23.79,0,0
2019-04-15,SZA-2017,16.20,19.80,16.20,19.80,19.80,8,140.40
2019-04-15,SZA-2016,3.99,3.99,3.99,3.99,3.99,8,31.92
2019-04-15,SZA-2015,20.39,,,20.39,20.39,0,0
2019-04-15,SZA-2014,24.41,,,24.41,24.41,0,0
2019-04-15,SZA-2013,20.34,,,20.34,20.34,0,0
2019-04-12,SZA-2018,23.79,23.79,23.79,23.79,23.79,4,95.16
2019-04-25,SZA-2018,37.94,37.94,37.94,37.94,37.94,1,37.94
2019-04-25,SZA-2017,30.24,30.24,30.24,30.24,30.24,4289,129717.96
2019-04-25,SZA-2016,4.29,4.72,3.86,3.86,3.86,2,8.58
2019-04-25,SZA-2015,26.87,,,26.87,26.87,0,0
2019-04-25,SZA-2014,29.54,,,29.54,29.54,0,0
2019-04-25,SZA-2013,21.93,21.93,21.93,21.93,21.93,1,21.93
2019-04-24,SZA-2018,34.49,34.49,34.49,34.49,34.49,1,34.49
2019-04-24,SZA-2017,28.43,33.70,28.43,33.60,33.60,3715,105627.89
2019-04-24,SZA-2016,4.29,,,4.29,4.29,0,0
2019-04-24,SZA-2015,26.87,,,26.87,26.87,12700,238887
2019-04-24,SZA-2014,29.54,,,29.54,29.54,0,0
2019-04-23,SZA-2014,29.54,29.54,29.54,29.54,29.54,2,59.08
2019-04-23,SZA-2013,18.13,18.13,18.13,18.13,18.13,1,18.13
2019-04-22,SZA-2018,28.50,28.50,28.50,28.50,28.50,1,28.50
2019-04-22,SZA-2017,31.60,31.60,26.10,31.60,31.60,2,57.70
2019-04-22,SZA-2016,4.29,,,4.29,4.29,0,0
2019-04-30,SZA-2016,4.20,4.20,3.44,4.20,4.20,6,23.68
2019-04-30,SZA-2015,21.76,21.76,21.76,21.76,21.76,30001,507921.76
2019-04-30,SZA-2014,23.93,23.93,23.93,23.93,23.93,1,23.93
2019-04-30,SZA-2013,21.93,,,21.93,21.93,0,0
2019-04-29,SZA-2018,37.94,,,37.94,37.94,0,0
2019-04-29,SZA-2017,29.93,29.93,29.93,29.93,29.93,2,59.86
2019-04-29,SZA-2016,3.82,3.82,3.12,3.82,3.82,3,10.76
2019-04-29,SZA-2015,24.18,24.18,24.18,24.18,24.18,3,72.54
2019-04-29,SZA-2014,26.59,26.59,26.59,26.59,26.59,1,26.59
2019-04-29,SZA-2013,21.93,,,21.93,21.93,0,0
2019-04-26,SZA-2018,37.94,,,37.94,37.94,0,0
2019-04-26,SZA-2016,4.25,4.25,3.47,3.47,3.47,2,7.72
2019-04-12,SZA-2017,18.00,18.00,18.00,18.00,18.00,1,18.00
2019-04-24,SZA-2013,19.94,19.94,19.94,19.94,19.94,1,19.94
2019-04-23,SZA-2018,31.35,31.35,31.35,31.35,31.35,1,31.35
2019-04-23,SZA-2017,31.60,31.60,31.60,31.60,31.60,3,94.79
2019-04-23,SZA-2016,4.29,,,4.29,4.29,0,0
2019-04-23,SZA-2015,26.87,26.87,26.87,26.87,26.87,1,26.87
2019-04-22,SZA-2015,29.85,,,29.85,29.85,0,0
2019-04-22,SZA-2014,26.85,,,26.85,26.85,0,0
2019-04-22,SZA-2013,16.48,16.48,16.48,16.48,16.48,1,16.48
2019-04-19,SZA-2018,25.91,25.91,25.91,25.91,25.91,1,25.91
2019-04-19,SZA-2017,29.00,29.00,29.00,29.00,29.00,1,29.00
2019-04-19,SZA-2016,4.29,,,4.29,4.29,0,0
2019-04-19,SZA-2015,29.85,29.85,29.85,29.85,29.85,4,119.40
2019-04-19,SZA-2014,21.97,26.85,21.97,26.85,26.85,2001,43966.85
2019-04-19,SZA-2013,18.31,18.31,18.31,18.31,18.31,1500,27465.00
2019-04-18,SZA-2018,28.79,28.79,28.79,28.79,28.79,2,57.58
2019-04-18,SZA-2017,26.36,26.36,26.36,26.36,26.36,1,26.36
2019-04-18,SZA-2016,4.29,,,4.29,4.29,0,0
2019-04-18,SZA-2015,27.14,27.14,27.14,27.14,27.14,2,54.28
2019-04-18,SZA-2014,24.41,,,24.41,24.41,0,0
2019-04-18,SZA-2013,20.34,,,20.34,20.34,0,0
2019-05-15,SZA-2016,4.03,4.03,4.03,4.03,4.03,2,8.06
2019-05-15,SZA-2015,26.06,,,26.06,26.06,0,0
2019-05-15,SZA-2014,25.80,25.80,25.80,25.80,25.80,1,25.80
2019-05-15,SZA-2013,23.64,23.64,19.34,19.34,19.34,2,42.98
2019-05-14,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-14,SZA-2017,26.41,,,26.41,26.41,0,0
2019-05-14,SZA-2016,3.00,3.66,3.00,3.66,3.66,4,13.32
2019-05-14,SZA-2015,26.06,26.06,26.06,26.06,26.06,1,26.06
2019-05-14,SZA-2014,28.67,28.67,23.45,23.45,23.45,2,52.12
2019-05-14,SZA-2013,17.59,21.49,17.59,21.49,21.49,1501,26406.49
2019-05-10,SZA-2014,28.95,,,28.95,28.95,0,0
2019-05-10,SZA-2013,21.71,21.71,21.71,21.71,21.71,1,21.71
2019-05-09,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-09,SZA-2017,26.41,26.41,26.41,26.41,26.41,1,26.41
2019-05-09,SZA-2016,3.37,3.37,3.37,3.37,3.37,5,16.85
2019-05-09,SZA-2015,23.69,23.69,23.69,23.69,23.69,1,23.69
2019-05-09,SZA-2014,23.69,28.95,23.69,28.95,28.95,1101,26087.95
2019-05-09,SZA-2013,24.12,,,24.12,24.12,0,0
2019-05-08,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-08,SZA-2017,19.65,24.01,19.65,24.01,24.01,1004,19741.68
2019-05-08,SZA-2016,3.74,3.74,3.06,3.06,3.06,9,31.62
2019-05-20,SZA-2018,33.81,33.81,33.81,33.81,33.81,1,33.81
2019-05-20,SZA-2017,31.65,31.65,25.89,25.89,25.89,31,975.39
2019-05-20,SZA-2016,4.38,5.36,4.38,5.36,5.36,4,19.48
2019-05-20,SZA-2015,28.38,28.38,28.38,28.38,28.38,1,28.38
2019-05-20,SZA-2014,28.09,28.09,22.99,22.99,22.99,3,74.07
2019-05-20,SZA-2013,21.07,21.07,21.07,21.07,21.07,1,21.07
2019-05-17,SZA-2018,37.57,,,37.57,37.57,0,0
2019-05-17,SZA-2017,28.76,28.77,28.76,28.77,28.77,3407,97995.32
2019-05-17,SZA-2016,4.00,4.87,4.00,4.87,4.87,7265,29061.74
2019-05-17,SZA-2015,25.80,25.80,25.80,25.80,25.80,4330,111714.00
2019-05-17,SZA-2014,25.54,25.54,25.54,25.54,25.54,1,25.54
2019-05-13,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-13,SZA-2017,26.41,,,26.41,26.41,0,0
2019-05-13,SZA-2016,3.33,3.33,3.33,3.33,3.33,2,6.66
2019-05-13,SZA-2015,23.69,,,23.69,23.69,0,0
2019-05-13,SZA-2014,26.06,26.06,26.06,26.06,26.06,1,26.06
2019-05-13,SZA-2013,19.54,19.54,19.54,19.54,19.54,1,19.54
2019-05-10,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-10,SZA-2017,26.41,,,26.41,26.41,0,0
2019-05-10,SZA-2016,3.71,3.71,3.03,3.03,3.03,4,13.48
2019-05-10,SZA-2015,23.69,,,23.69,23.69,0,0
2019-05-08,SZA-2015,21.54,21.54,21.54,21.54,21.54,2,43.08
2019-05-08,SZA-2014,21.54,26.32,21.54,26.32,26.32,902,19438.64
2019-05-08,SZA-2013,24.12,24.12,24.12,24.12,24.12,1,24.12
2019-05-07,SZA-2018,37.94,,,37.94,37.94,0,0
2019-05-07,SZA-2017,21.83,21.83,21.83,21.83,21.83,1501,32766.83
2019-05-07,SZA-2016,4.16,4.16,3.40,3.40,3.40,7,26.84
2019-05-07,SZA-2015,19.58,,,19.58,19.58,10500,143955
2019-05-07,SZA-2014,23.93,,,23.93,23.93,0,0
2019-05-07,SZA-2013,21.93,,,21.93,21.93,0,0
2019-05-17,SZA-2013,19.15,19.15,19.15,19.15,19.15,6,114.90
2019-05-16,SZA-2018,37.57,37.57,37.57,37.57,37.57,1,37.57
2019-05-16,SZA-2017,31.96,31.96,31.96,31.96,31.96,1,31.96
2019-05-16,SZA-2016,4.43,4.43,4.43,4.43,4.43,4,17.72
2019-05-16,SZA-2015,28.67,28.67,28.67,28.67,28.67,1,28.67
2019-05-16,SZA-2014,28.38,28.38,28.38,28.38,28.38,3,85.14
2019-05-16,SZA-2013,21.27,21.27,17.41,17.41,17.41,2,38.68
2019-05-15,SZA-2018,34.15,34.15,34.15,34.15,34.15,1,34.15
2019-05-15,SZA-2017,29.05,29.05,29.05,29.05,29.05,1,29.05
2019-05-24,SZA-2014,22.76,27.82,22.76,27.82,27.82,8,187.14
2019-05-24,SZA-2013,22.95,22.95,18.77,18.77,18.77,3,60.49
2019-05-23,SZA-2018,27.39,,,27.39,27.39,0,0
2019-05-23,SZA-2017,25.63,,,25.63,25.63,0,0
2019-05-23,SZA-2016,5.84,5.84,5.84,5.84,5.84,1,5.84
2019-05-23,SZA-2015,28.38,,,28.38,28.38,0,0
2019-05-23,SZA-2014,25.29,,,25.29,25.29,0,0
2019-05-23,SZA-2013,20.86,,,20.86,20.86,0,0
2019-05-22,SZA-2018,27.39,27.39,27.39,27.39,27.39,1,27.39
2019-05-29,SZA-2016,4.68,5.72,4.68,4.68,4.68,2305,10968.36
2019-05-29,SZA-2015,26.00,26.00,25.29,25.29,25.29,304,7902.58
2019-05-29,SZA-2014,37.03,37.03,37.03,37.03,37.03,2,74.06
2019-05-29,SZA-2013,16.73,20.45,16.73,20.45,20.45,6,115.26
2019-05-28,SZA-2018,25.00,29.83,24.41,24.41,24.41,1157,28456.21
2019-05-28,SZA-2017,27.91,34.11,27.91,27.91,27.91,1466,40934.64
2019-05-28,SZA-2016,4.28,5.20,4.26,5.20,5.20,6581,28098.82
2019-05-28,SZA-2015,32.00,32.00,28.10,28.10,28.10,2789,89236.30
2019-05-28,SZA-2014,33.66,33.66,33.66,33.66,33.66,1,33.66
2019-05-22,SZA-2017,20.97,25.63,20.97,25.63,25.63,677,14201.35
2019-05-22,SZA-2016,6.49,6.49,5.31,5.31,5.31,3,17.11
2019-05-22,SZA-2015,28.38,28.38,28.38,28.38,28.38,1,28.38
2019-05-22,SZA-2014,25.29,25.29,25.29,25.29,25.29,11,278.19
2019-05-22,SZA-2013,25.50,25.50,20.86,20.86,20.86,8,194.72
2019-05-21,SZA-2018,30.43,30.43,30.43,30.43,30.43,1,30.43
2019-05-21,SZA-2017,23.30,23.30,23.30,23.30,23.30,1381,32177.30
2019-05-21,SZA-2016,4.82,5.90,4.82,5.90,5.90,423,2041.02
2019-05-21,SZA-2015,28.38,,,28.38,28.38,0,0
2019-05-21,SZA-2014,22.99,,,22.99,22.99,0,0
2019-05-21,SZA-2013,23.18,23.18,18.96,23.18,23.18,7,145.38
2019-06-03,SZA-2018,29.00,29.25,23.93,23.93,23.93,1066,25659.97
2019-06-03,SZA-2017,27.35,33.43,27.35,33.43,33.43,21,598.67
2019-06-03,SZA-2016,5.10,6.24,5.10,5.10,5.10,5.10,75.42
2019-06-03,SZA-2015,24.39,,,24.39,24.39,0,0
2019-06-03,SZA-2014,44.80,,,44.80,44.80,0,0
2019-06-03,SZA-2013,22.28,22.28,18.23,18.23,18.23,4,81.02
2019-05-31,SZA-2018,26.59,32.49,26.59,26.59,26.59,4,118.16
2019-05-31,SZA-2017,24.87,30.39,24.87,30.39,30.39,10,265.25
2019-05-31,SZA-2016,5.67,5.67,4.64,5.67,5.67,6,31.96
2019-05-31,SZA-2015,25.00,29.81,24.39,24.39,24.39,651,16297.83
2019-06-10,SZA-2014,40.32,,,40.32,40.32,0,0
2019-06-10,SZA-2013,14.63,17.88,14.63,15.17,15.17,12,182.06
2019-06-06,SZA-2018,26.06,31.85,26.06,31.85,31.85,600,16509.12
2019-06-06,SZA-2017,29.79,29.79,24.37,29.79,29.79,9,251.84
2019-06-06,SZA-2016,5.56,6.79,5.55,6.79,6.79,4333,24987.54
2019-06-06,SZA-2015,22.00,26.57,22.00,26.57,26.57,482,10608.57
2019-06-06,SZA-2014,40.32,,,40.32,40.32,0,0
2019-06-06,SZA-2013,16.29,19.86,16.25,16.25,16.25,9397,152748.88
2019-06-05,SZA-2018,28.95,28.95,28.95,28.95,28.95,4,110.54
2019-06-05,SZA-2017,27.08,27.08,27.08,27.08,27.08,4959,134289.72
2019-06-13,SZA-2013,7.20,8.13,6.65,6.65,6.65,7043,48934.07
2019-06-13,SZA-2015,28.93,28.93,28.93,28.93,28.93,1,28.93
2019-06-13,SZA-2014,48.79,48.79,48.79,48.79,48.79,1,48.79
2019-06-13,SZA-2013,23.80,23.80,23.80,23.80,23.80,2,47.60
2019-06-12,SZA-2018,23.40,28.60,23.40,23.40,23.40,3346,78302.20
2019-06-12,SZA-2017,32.44,32.44,26.54,30.00,30.00,2733,81281.08
