,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
20,2020-03-31,TJEA19,248,"4,836",19.5,0.02631578947368429,3742,5455.063,509.9988,131.9359,5269.2,0.9905545225418916,0.9971157869217204,0.99668064963781,0.9840896908891581
21,2020-04-01,TJEA19,348,"6,960",20.0,0.02564102564102555,3743,5244.805,510.5404,128.592,5036.64,0.9614563571493125,1.0010619632830509,0.9746551166134465,0.9558642678205421
22,2020-04-02,TJEA19,280,"5,488",19.6,-0.01999999999999991,3744,5308.507,509.2771,131.2772,5152.47,1.0121457327774817,0.9975255631092075,1.020881547841234,1.022997474506814
23,2020-04-03,TJEA19,240,"4,680",19.5,-0.005102040816326592,3745,5232.130999999999,508.0991,132.6578,5075.16,0.9856125272133953,0.9976869173972284,1.0105166776866052,0.9849955458255942
24,2020-04-07,TJEA19,277,"5,540",20.0,0.02564102564102555,3749,5580.41,508.1802,134.8425,5423.52,1.0072389529527621,1.0024195508227973,1.006393210031802,0.9984076345180656
25,2020-04-08,TJEA19,316,"6,478",20.5,0.024999999999999908,3750,5713.853,508.6688,134.6888,5609.55,1.023912759098346,1.0009614699667557,0.9988601516584162,1.0343006018231702
26,2020-04-09,TJEA19,335,"6,633",19.8,-0.03414634146341455,3751,5804.275,512.4361,135.3908,5691.54,1.0158250483517863,1.0074061943645847,1.0052120146589771,1.0146161456801348
27,2020-04-10,TJEA19,336,"6,552",19.5,-0.015151515151515138,3752,5808.056,512.4616,135.3908,5691.54,1.0006514164129026,1.0000497623020703,1.0,1.0
28,2020-04-13,TJEA19,187,"3,553",19.0,-0.02564102564102566,3755,5763.334,513.5991,135.1981,5634.15,0.992300005371849,1.0022196785085946,0.9985767127456223,0.9899166130783583
29,2020-04-14,TJEA19,160,"3,072",19.2,0.010526315789473715,3756,5911.101,515.1297,134.4888,5807.1,1.0256391526154827,1.0029801454091332,0.9947536244962022,1.0306967333138097
30,2020-04-15,TJEA19,347,"6,420",18.5,-0.03645833333333326,3757,5773.9980000000005,515.3392,132.1739,5679.53,0.9768058437844321,1.0004066936928702,0.9827874142679539,0.9780320641972756
31,2020-04-16,TJEA19,330,"6,270",19.0,0.027027027027026973,3758,5786.441999999999,514.9951,132.364,5712.6,1.002155179132379,0.999332284444886,1.0014382567208806,1.0058226649036102
32,2020-04-17,TJEA19,200,"3,800",19.0,0.0,3759,5943.246,515.3022,132.4482,5865.9,1.0270985175346095,1.0005963163533012,1.0006361246260314,1.026835416447852
33,2020-04-20,TJEA19,130,"2,418",18.6,-0.021052631578947326,3762,5874.101,514.6801,132.2049,5761.0,0.9883657852964524,0.9987927472461792,0.9981630554435621,0.9821169811964064
